Gmt time,Open,High,Low,Close,Volume
14.07.2016 12:00:00.000,1.11517,1.11650,1.11101,1.11152,18255.5195
14.07.2016 13:00:00.000,1.11153,1.11193,1.11010,1.11121,19273.0703
14.07.2016 14:00:00.000,1.11121,1.11247,1.11028,1.11045,17131.8691
14.07.2016 15:00:00.000,1.11046,1.11138,1.10980,1.11074,14248.4502
14.07.2016 16:00:00.000,1.11072,1.11211,1.11072,1.11135,8941.9805
14.07.2016 17:00:00.000,1.11136,1.11298,1.11119,1.11199,9452.5098
14.07.2016 18:00:00.000,1.11200,1.11261,1.11179,1.11214,5765.2002
14.07.2016 19:00:00.000,1.11214,1.11246,1.11126,1.11137,5143.79
14.07.2016 20:00:00.000,1.11137,1.11238,1.11130,1.11224,2032.13
14.07.2016 21:00:00.000,1.11224,1.11230,1.11132,1.11137,2542.8701
14.07.2016 22:00:00.000,1.11138,1.11179,1.11114,1.11128,4506.2402
14.07.2016 23:00:00.000,1.11127,1.11185,1.11023,1.11067,4490.1699
15.07.2016 00:00:00.000,1.11066,1.11193,1.11054,1.11169,7000.5
15.07.2016 01:00:00.000,1.11169,1.11169,1.11077,1.11135,6416.4199
15.07.2016 02:00:00.000,1.11135,1.11400,1.11051,1.11332,9173.6797
15.07.2016 03:00:00.000,1.11332,1.11370,1.11278,1.11307,4672.73
15.07.2016 04:00:00.000,1.11308,1.11380,1.11250,1.11268,6965.1099
15.07.2016 05:00:00.000,1.11268,1.11280,1.11178,1.11189,5960.9302
15.07.2016 06:00:00.000,1.11190,1.11318,1.11160,1.11255,11785.8896
15.07.2016 07:00:00.000,1.11257,1.11397,1.11257,1.11330,15135.3203
15.07.2016 08:00:00.000,1.11331,1.11490,1.11326,1.11391,10620.9805
15.07.2016 09:00:00.000,1.11392,1.11436,1.11307,1.11416,12034.3496
15.07.2016 10:00:00.000,1.11415,1.11439,1.11345,1.11364,10613.8799
15.07.2016 11:00:00.000,1.11363,1.11404,1.11212,1.11226,10513.3701
15.07.2016 12:00:00.000,1.11229,1.11350,1.11067,1.11167,17862.1699
15.07.2016 13:00:00.000,1.11166,1.11185,1.10718,1.10820,19339.9492
15.07.2016 14:00:00.000,1.10835,1.10900,1.10645,1.10707,15574.96
15.07.2016 15:00:00.000,1.10708,1.10730,1.10562,1.10585,14537.3398
15.07.2016 16:00:00.000,1.10586,1.10684,1.10531,1.10623,12345.7998
15.07.2016 17:00:00.000,1.10624,1.10680,1.10593,1.10649,6737.5898
15.07.2016 18:00:00.000,1.10649,1.10657,1.10562,1.10619,6182.4199
15.07.2016 19:00:00.000,1.10619,1.10729,1.10617,1.10694,4425.6802
15.07.2016 20:00:00.000,1.10695,1.10705,1.10253,1.10374,10849.21
15.07.2016 21:00:00.000,1.10374,1.10374,1.10374,1.10374,0
15.07.2016 22:00:00.000,1.10374,1.10374,1.10374,1.10374,0
15.07.2016 23:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 00:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 01:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 02:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 03:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 04:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 05:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 06:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 07:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 08:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 09:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 10:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 11:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 12:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 13:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 14:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 15:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 16:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 17:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 18:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 19:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 20:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 21:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 22:00:00.000,1.10374,1.10374,1.10374,1.10374,0
16.07.2016 23:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 00:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 01:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 02:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 03:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 04:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 05:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 06:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 07:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 08:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 09:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 10:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 11:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 12:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 13:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 14:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 15:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 16:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 17:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 18:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 19:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 20:00:00.000,1.10374,1.10374,1.10374,1.10374,0
17.07.2016 21:00:00.000,1.10534,1.10571,1.10460,1.10507,1547.04
17.07.2016 22:00:00.000,1.10506,1.10610,1.10506,1.10589,6005.3101
17.07.2016 23:00:00.000,1.10589,1.10601,1.10517,1.10563,5154.5801
18.07.2016 00:00:00.000,1.10565,1.10628,1.10521,1.10576,5760.8501
18.07.2016 01:00:00.000,1.10576,1.10714,1.10543,1.10688,5339.48
18.07.2016 02:00:00.000,1.10688,1.10695,1.10611,1.10623,4035.3501
18.07.2016 03:00:00.000,1.10623,1.10668,1.10623,1.10645,2749.8799
18.07.2016 04:00:00.000,1.10646,1.10666,1.10620,1.10658,2730.9199
18.07.2016 05:00:00.000,1.10654,1.10703,1.10631,1.10688,3709.75
18.07.2016 06:00:00.000,1.10688,1.10728,1.10514,1.10576,8835.3701
18.07.2016 07:00:00.000,1.10578,1.10630,1.10465,1.10521,13225.4697
18.07.2016 08:00:00.000,1.10521,1.10614,1.10488,1.10512,12582.1699
18.07.2016 09:00:00.000,1.10513,1.10578,1.10377,1.10430,12740.9404
18.07.2016 10:00:00.000,1.10431,1.10507,1.10381,1.10498,12661.75
18.07.2016 11:00:00.000,1.10499,1.10594,1.10479,1.10575,11999.2402
18.07.2016 12:00:00.000,1.10575,1.10599,1.10474,1.10513,10851.4697
18.07.2016 13:00:00.000,1.10514,1.10651,1.10482,1.10648,14418.79
18.07.2016 14:00:00.000,1.10648,1.10699,1.10583,1.10670,14276.7402
18.07.2016 15:00:00.000,1.10670,1.10844,1.10614,1.10756,15501.1299
18.07.2016 16:00:00.000,1.10757,1.10825,1.10638,1.10714,8990.9902
18.07.2016 17:00:00.000,1.10715,1.10825,1.10698,1.10752,7792.7598
18.07.2016 18:00:00.000,1.10752,1.10771,1.10681,1.10692,5899.9399
18.07.2016 19:00:00.000,1.10692,1.10753,1.10684,1.10717,5093.5698
18.07.2016 20:00:00.000,1.10715,1.10763,1.10714,1.10756,2813.95
18.07.2016 21:00:00.000,1.10756,1.10790,1.10727,1.10748,1350.42
18.07.2016 22:00:00.000,1.10748,1.10791,1.10734,1.10748,2498.26
18.07.2016 23:00:00.000,1.10749,1.10767,1.10665,1.10684,2776.9199
19.07.2016 00:00:00.000,1.10684,1.10760,1.10640,1.10681,3769.45
19.07.2016 01:00:00.000,1.10681,1.10700,1.10634,1.10688,3345.6499
19.07.2016 02:00:00.000,1.10688,1.10797,1.10660,1.10738,4383.2998
19.07.2016 03:00:00.000,1.10737,1.10807,1.10737,1.10786,2436.97
19.07.2016 04:00:00.000,1.10787,1.10787,1.10732,1.10758,3011.8501
19.07.2016 05:00:00.000,1.10758,1.10767,1.10709,1.10741,4229.1299
19.07.2016 06:00:00.000,1.10741,1.10783,1.10633,1.10665,9373.2998
19.07.2016 07:00:00.000,1.10669,1.10729,1.10487,1.10599,15066.0703
19.07.2016 08:00:00.000,1.10597,1.10777,1.10556,1.10668,12536.3604
19.07.2016 09:00:00.000,1.10637,1.10739,1.10578,1.10626,12759.7305
19.07.2016 10:00:00.000,1.10627,1.10670,1.10557,1.10590,10613.8701
19.07.2016 11:00:00.000,1.10590,1.10604,1.10240,1.10321,13731.8398
19.07.2016 12:00:00.000,1.10318,1.10376,1.10146,1.10247,18006.4199
19.07.2016 13:00:00.000,1.10247,1.10304,1.10121,1.10241,15634.7695
19.07.2016 14:00:00.000,1.10242,1.10271,1.10102,1.10109,16243.8799
19.07.2016 15:00:00.000,1.10109,1.10187,1.10001,1.10136,17124.0391
19.07.2016 16:00:00.000,1.10136,1.10188,1.10065,1.10145,9874.9697
19.07.2016 17:00:00.000,1.10144,1.10188,1.10092,1.10121,6532.2798
19.07.2016 18:00:00.000,1.10120,1.10175,1.10091,1.10157,4892.75
19.07.2016 19:00:00.000,1.10154,1.10213,1.10140,1.10196,4306.1602
19.07.2016 20:00:00.000,1.10195,1.10228,1.10160,1.10227,2408.48
19.07.2016 21:00:00.000,1.10228,1.10232,1.10168,1.10186,1004.46
19.07.2016 22:00:00.000,1.10184,1.10220,1.10161,1.10185,5931.3398
19.07.2016 23:00:00.000,1.10184,1.10199,1.10118,1.10139,2430.3101
20.07.2016 00:00:00.000,1.10139,1.10210,1.10116,1.10146,3785.72
20.07.2016 01:00:00.000,1.10146,1.10155,1.10036,1.10151,6894.6299
20.07.2016 02:00:00.000,1.10150,1.10152,1.09976,1.10047,5303.2202
20.07.2016 03:00:00.000,1.10049,1.10149,1.10047,1.10116,4224.3301
20.07.2016 04:00:00.000,1.10116,1.10160,1.10111,1.10159,3944.26
20.07.2016 05:00:00.000,1.10159,1.10215,1.10098,1.10182,4907.7002
20.07.2016 06:00:00.000,1.10181,1.10200,1.09843,1.09891,10794.8496
20.07.2016 07:00:00.000,1.09891,1.09961,1.09816,1.09951,16289.3496
20.07.2016 08:00:00.000,1.09950,1.10132,1.09864,1.10019,15777.8701
20.07.2016 09:00:00.000,1.10021,1.10157,1.09942,1.10070,54771.6719
20.07.2016 10:00:00.000,1.10070,1.10221,1.10025,1.10111,56418.0195
20.07.2016 11:00:00.000,1.10111,1.10155,1.10052,1.10120,54363.5
20.07.2016 12:00:00.000,1.10120,1.10169,1.09915,1.09954,58543.8594
20.07.2016 13:00:00.000,1.09954,1.10036,1.09924,1.09972,61415.3906
20.07.2016 14:00:00.000,1.09971,1.10305,1.09965,1.10081,74780.4297
20.07.2016 15:00:00.000,1.10080,1.10116,1.09992,1.10049,58991.5586
20.07.2016 16:00:00.000,1.10048,1.10081,1.09993,1.10062,36104.8789
20.07.2016 17:00:00.000,1.10062,1.10069,1.09989,1.10052,32796.6719
20.07.2016 18:00:00.000,1.10052,1.10088,1.10016,1.10042,29902.7402
20.07.2016 19:00:00.000,1.10042,1.10216,1.10036,1.10183,36171.6289
20.07.2016 20:00:00.000,1.10182,1.10182,1.10111,1.10162,12042.0303
20.07.2016 21:00:00.000,1.10162,1.10195,1.10078,1.10107,6585.8198
20.07.2016 22:00:00.000,1.10107,1.10123,1.10088,1.10112,14594.4502
20.07.2016 23:00:00.000,1.10113,1.10219,1.10106,1.10167,19183.7793
21.07.2016 00:00:00.000,1.10167,1.10195,1.10074,1.10101,31198.2402
21.07.2016 01:00:00.000,1.10101,1.10276,1.10090,1.10251,33302.1016
21.07.2016 02:00:00.000,1.10252,1.10252,1.10173,1.10226,29962.9902
21.07.2016 03:00:00.000,1.10226,1.10444,1.10224,1.10366,28045.8594
21.07.2016 04:00:00.000,1.10367,1.10376,1.10326,1.10348,22547.8809
21.07.2016 05:00:00.000,1.10348,1.10389,1.10271,1.10285,29832.5605
21.07.2016 06:00:00.000,1.10285,1.10475,1.10278,1.10380,46277.25
21.07.2016 07:00:00.000,1.10380,1.10392,1.10225,1.10327,63496.2305
21.07.2016 08:00:00.000,1.10327,1.10418,1.10145,1.10149,78721.8594
21.07.2016 09:00:00.000,1.10149,1.10313,1.10052,1.10236,82964.1406
21.07.2016 10:00:00.000,1.10236,1.10321,1.10118,1.10154,61919.6211
21.07.2016 11:00:00.000,1.10154,1.10283,1.10107,1.10121,57213.9805
21.07.2016 12:00:00.000,1.10121,1.10602,1.10092,1.10436,81005.0391
21.07.2016 13:00:00.000,1.10436,1.10580,1.10062,1.10112,93379.4688
21.07.2016 14:00:00.000,1.10114,1.10160,1.09798,1.09940,88347.1172
21.07.2016 15:00:00.000,1.09938,1.10209,1.09929,1.10156,68728.5391
21.07.2016 16:00:00.000,1.10156,1.10171,1.10047,1.10077,43270.0898
21.07.2016 17:00:00.000,1.10078,1.10129,1.10027,1.10094,47976.8203
21.07.2016 18:00:00.000,1.10094,1.10206,1.10060,1.10140,42261.1016
21.07.2016 19:00:00.000,1.10140,1.10240,1.10140,1.10223,38972.5898
21.07.2016 20:00:00.000,1.10223,1.10286,1.10195,1.10286,14507.1201
21.07.2016 21:00:00.000,1.10286,1.10296,1.10212,1.10267,4667.2002
21.07.2016 22:00:00.000,1.10267,1.10283,1.10207,1.10269,25331.4004
21.07.2016 23:00:00.000,1.10270,1.10338,1.10253,1.10324,17319.7793
22.07.2016 00:00:00.000,1.10324,1.10338,1.10263,1.10285,20316.3594
22.07.2016 01:00:00.000,1.10286,1.10315,1.10237,1.10242,20018.25
22.07.2016 02:00:00.000,1.10240,1.10264,1.10199,1.10230,21539.4395
22.07.2016 03:00:00.000,1.10230,1.10260,1.10192,1.10244,21832.4707
22.07.2016 04:00:00.000,1.10244,1.10310,1.10236,1.10310,20195.6602
22.07.2016 05:00:00.000,1.10310,1.10326,1.10199,1.10213,25994.2402
22.07.2016 06:00:00.000,1.10213,1.10350,1.10208,1.10234,38687.6797
22.07.2016 07:00:00.000,1.10233,1.10311,1.10165,1.10258,70244.4922
22.07.2016 08:00:00.000,1.10258,1.10413,1.10247,1.10290,81485.1016
22.07.2016 09:00:00.000,1.10290,1.10373,1.10227,1.10260,71195.5313
22.07.2016 10:00:00.000,1.10260,1.10282,1.10122,1.10165,68789.5391
22.07.2016 11:00:00.000,1.10165,1.10307,1.10135,1.10243,67119.4609
22.07.2016 12:00:00.000,1.10243,1.10254,1.10092,1.10141,70103.8125
22.07.2016 13:00:00.000,1.10141,1.10245,1.10081,1.10127,70990.3281
22.07.2016 14:00:00.000,1.10128,1.10175,1.09712,1.09805,69807.7109
22.07.2016 15:00:00.000,1.09805,1.09806,1.09666,1.09679,77613.0313
22.07.2016 16:00:00.000,1.09677,1.09685,1.09564,1.09672,55822.9609
22.07.2016 17:00:00.000,1.09673,1.09688,1.09595,1.09665,46813.1289
22.07.2016 18:00:00.000,1.09665,1.09670,1.09557,1.09621,41467.25
22.07.2016 19:00:00.000,1.09619,1.09746,1.09610,1.09737,27926.2891
22.07.2016 20:00:00.000,1.09736,1.09790,1.09714,1.09777,20399.5
22.07.2016 21:00:00.000,1.09777,1.09777,1.09777,1.09777,0
22.07.2016 22:00:00.000,1.09777,1.09777,1.09777,1.09777,0
22.07.2016 23:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 00:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 01:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 02:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 03:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 04:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 05:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 06:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 07:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 08:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 09:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 10:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 11:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 12:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 13:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 14:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 15:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 16:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 17:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 18:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 19:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 20:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 21:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 22:00:00.000,1.09777,1.09777,1.09777,1.09777,0
23.07.2016 23:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 00:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 01:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 02:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 03:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 04:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 05:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 06:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 07:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 08:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 09:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 10:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 11:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 12:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 13:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 14:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 15:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 16:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 17:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 18:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 19:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 20:00:00.000,1.09777,1.09777,1.09777,1.09777,0
24.07.2016 21:00:00.000,1.09785,1.09787,1.09696,1.09734,1708.13
24.07.2016 22:00:00.000,1.09734,1.09742,1.09640,1.09719,18300.7891
24.07.2016 23:00:00.000,1.09719,1.09720,1.09664,1.09691,27520.5508
25.07.2016 00:00:00.000,1.09691,1.09729,1.09581,1.09599,24498.7891
25.07.2016 01:00:00.000,1.09598,1.09613,1.09521,1.09605,32653.2305
25.07.2016 02:00:00.000,1.09606,1.09712,1.09601,1.09705,23632.0898
25.07.2016 03:00:00.000,1.09705,1.09738,1.09688,1.09726,18080.8809
25.07.2016 04:00:00.000,1.09726,1.09773,1.09702,1.09756,24026.6992
25.07.2016 05:00:00.000,1.09756,1.09790,1.09741,1.09754,26103.0098
25.07.2016 06:00:00.000,1.09754,1.09787,1.09652,1.09678,39286.9297
25.07.2016 07:00:00.000,1.09677,1.09715,1.09611,1.09660,61760.8281
25.07.2016 08:00:00.000,1.09660,1.09874,1.09649,1.09827,65068.6406
25.07.2016 09:00:00.000,1.09827,1.09968,1.09794,1.09924,56981.3086
25.07.2016 10:00:00.000,1.09924,1.09944,1.09862,1.09888,54644.2383
25.07.2016 11:00:00.000,1.09888,1.09893,1.09814,1.09840,61597.3086
25.07.2016 12:00:00.000,1.09839,1.09892,1.09723,1.09741,55906.9297
25.07.2016 13:00:00.000,1.09741,1.09850,1.09723,1.09785,56232.1992
25.07.2016 14:00:00.000,1.09784,1.09855,1.09704,1.09709,57295.3086
25.07.2016 15:00:00.000,1.09709,1.09815,1.09681,1.09790,52191.0898
25.07.2016 16:00:00.000,1.09790,1.09896,1.09778,1.09874,38185.7891
25.07.2016 17:00:00.000,1.09874,1.09945,1.09842,1.09935,33502.9219
25.07.2016 18:00:00.000,1.09935,1.09991,1.09884,1.09898,25076.5703
25.07.2016 19:00:00.000,1.09897,1.09955,1.09885,1.09909,29434.0996
25.07.2016 20:00:00.000,1.09909,1.09967,1.09902,1.09967,13598.4697
25.07.2016 21:00:00.000,1.09967,1.09967,1.09917,1.09942,4386.3901
25.07.2016 22:00:00.000,1.09939,1.09968,1.09900,1.09936,13332.3496
25.07.2016 23:00:00.000,1.09936,1.09969,1.09887,1.09896,12092.2002
26.07.2016 00:00:00.000,1.09895,1.09941,1.09833,1.09848,41412.1016
26.07.2016 01:00:00.000,1.09848,1.09937,1.09832,1.09906,38917.1914
26.07.2016 02:00:00.000,1.09906,1.09935,1.09858,1.09878,27603.5098
26.07.2016 03:00:00.000,1.09878,1.09895,1.09869,1.09878,22478.7793
26.07.2016 04:00:00.000,1.09878,1.10062,1.09867,1.10050,36387.4609
26.07.2016 05:00:00.000,1.10050,1.10209,1.10000,1.10128,37281.8008
26.07.2016 06:00:00.000,1.10128,1.10169,1.10066,1.10080,56215.1016
26.07.2016 07:00:00.000,1.10080,1.10119,1.09972,1.10081,78959.6719
26.07.2016 08:00:00.000,1.10081,1.10125,1.10024,1.10118,46234.7109
26.07.2016 09:00:00.000,1.10116,1.10300,1.10115,1.10138,58002.7617
26.07.2016 10:00:00.000,1.10138,1.10165,1.10018,1.10019,45020.3984
26.07.2016 11:00:00.000,1.10019,1.10027,1.09948,1.09976,49957.4102
26.07.2016 12:00:00.000,1.09974,1.10001,1.09852,1.09951,60446.9492
26.07.2016 13:00:00.000,1.09951,1.10066,1.09916,1.10030,60628.5781
26.07.2016 14:00:00.000,1.10030,1.10038,1.09785,1.09809,62338.25
26.07.2016 15:00:00.000,1.09810,1.09878,1.09786,1.09829,51436.6094
26.07.2016 16:00:00.000,1.09830,1.09882,1.09814,1.09881,28303.1094
26.07.2016 17:00:00.000,1.09881,1.09931,1.09850,1.09908,35914.5
26.07.2016 18:00:00.000,1.09906,1.09928,1.09864,1.09866,23064
26.07.2016 19:00:00.000,1.09866,1.09915,1.09841,1.09883,17435.8008
26.07.2016 20:00:00.000,1.09883,1.09895,1.09831,1.09869,12229.96
26.07.2016 21:00:00.000,1.09871,1.09899,1.09845,1.09847,3928.79
26.07.2016 22:00:00.000,1.09847,1.09896,1.09844,1.09892,18421.9902
26.07.2016 23:00:00.000,1.09892,1.09907,1.09864,1.09875,9846.5195
27.07.2016 00:00:00.000,1.09875,1.09938,1.09817,1.09904,15606.8096
27.07.2016 01:00:00.000,1.09904,1.09940,1.09863,1.09865,22494.9609
27.07.2016 02:00:00.000,1.09865,1.09953,1.09856,1.09910,20554.1992
27.07.2016 03:00:00.000,1.09910,1.10015,1.09849,1.09985,44317.9609
27.07.2016 04:00:00.000,1.09985,1.10025,1.09944,1.10005,26855.3398
27.07.2016 05:00:00.000,1.10005,1.10009,1.09915,1.09959,23541.8301
27.07.2016 06:00:00.000,1.09959,1.09961,1.09878,1.09903,37227.2305
27.07.2016 07:00:00.000,1.09901,1.10014,1.09871,1.10014,64746.9297
27.07.2016 08:00:00.000,1.10014,1.10039,1.09930,1.09940,58153.4102
27.07.2016 09:00:00.000,1.09940,1.10060,1.09920,1.09991,52138.3203
27.07.2016 10:00:00.000,1.09988,1.10055,1.09919,1.09945,49131.7188
27.07.2016 11:00:00.000,1.09946,1.09971,1.09890,1.09924,48297.6406
27.07.2016 12:00:00.000,1.09924,1.10044,1.09880,1.09994,59930.7109
27.07.2016 13:00:00.000,1.09994,1.10055,1.09931,1.10030,70821.5
27.07.2016 14:00:00.000,1.10030,1.10081,1.09854,1.09871,61231.9414
27.07.2016 15:00:00.000,1.09873,1.09965,1.09839,1.09874,43330.9688
27.07.2016 16:00:00.000,1.09874,1.09953,1.09868,1.09914,27021.7598
27.07.2016 17:00:00.000,1.09914,1.10011,1.09896,1.10003,27314.4902
27.07.2016 18:00:00.000,1.10007,1.10233,1.09619,1.10192,76807.2969
27.07.2016 19:00:00.000,1.10193,1.10651,1.10183,1.10533,52723.8594
27.07.2016 20:00:00.000,1.10532,1.10632,1.10506,1.10588,16937.7891
27.07.2016 21:00:00.000,1.10588,1.10707,1.10524,1.10556,5383.2002
27.07.2016 22:00:00.000,1.10555,1.10592,1.10526,1.10581,17161.0391
27.07.2016 23:00:00.000,1.10581,1.10738,1.10578,1.10673,24907.0098
28.07.2016 00:00:00.000,1.10673,1.10755,1.10665,1.10679,35722.6289
28.07.2016 01:00:00.000,1.10679,1.10690,1.10593,1.10618,37566.5781
28.07.2016 02:00:00.000,1.10619,1.10737,1.10617,1.10728,33745.8984
28.07.2016 03:00:00.000,1.10728,1.10771,1.10724,1.10732,30559.6992
28.07.2016 04:00:00.000,1.10732,1.10742,1.10671,1.10704,31364.2207
28.07.2016 05:00:00.000,1.10704,1.10713,1.10643,1.10688,36942.2383
28.07.2016 06:00:00.000,1.10688,1.10955,1.10686,1.10889,63147.8516
28.07.2016 07:00:00.000,1.10890,1.11196,1.10885,1.11021,88398.4375
28.07.2016 08:00:00.000,1.11028,1.11142,1.11014,1.11052,67608.3125
28.07.2016 09:00:00.000,1.11052,1.11067,1.10909,1.10942,69995.3203
28.07.2016 10:00:00.000,1.10942,1.10957,1.10815,1.10835,74807.3125
28.07.2016 11:00:00.000,1.10836,1.10891,1.10794,1.10840,61013.6289
28.07.2016 12:00:00.000,1.10839,1.11035,1.10831,1.10997,72524.5938
28.07.2016 13:00:00.000,1.10997,1.11056,1.10900,1.11055,77790.75
28.07.2016 14:00:00.000,1.11055,1.11081,1.10822,1.10833,76593.2188
28.07.2016 15:00:00.000,1.10835,1.10947,1.10799,1.10939,62269.4688
28.07.2016 16:00:00.000,1.10939,1.10941,1.10735,1.10758,50437.3984
28.07.2016 17:00:00.000,1.10759,1.10809,1.10690,1.10717,52185.2813
28.07.2016 18:00:00.000,1.10717,1.10761,1.10687,1.10737,39173.4883
28.07.2016 19:00:00.000,1.10737,1.10777,1.10716,1.10759,31244.9102
28.07.2016 20:00:00.000,1.10759,1.10826,1.10755,1.10767,14923.2402
28.07.2016 21:00:00.000,1.10767,1.10812,1.10759,1.10775,3604.51
28.07.2016 22:00:00.000,1.10775,1.10822,1.10745,1.10780,18972.3809
28.07.2016 23:00:00.000,1.10780,1.10866,1.10761,1.10826,16890.6191
29.07.2016 00:00:00.000,1.10828,1.10845,1.10744,1.10820,30861.3105
29.07.2016 01:00:00.000,1.10820,1.10847,1.10778,1.10799,31157.3203
29.07.2016 02:00:00.000,1.10799,1.10893,1.10760,1.10836,31696.4707
